Invoice/Item Number,Date,Store Number,Store Name,Address,City,Zip Code,Store Location,County,Category,Category Name,Vendor Number,Vendor Name,Item Number,Item Description,Pack,Bottle Volume (ml),State Bottle Cost,State Bottle Retail,Bottles Sold,Sale (Dollars),Volume Sold (Liters),Volume Sold (Gallons)
INV-82754600187,2025-05-20,2603,HY-VEE WINE AND SPIRITS / BETTENDORF,2890 DEVILS GLEN ROAD,BETTENDORF,52722.0,POINT (-90.48373 41.55236),SCOTT,1081100.0,COFFEE LIQUEURS,35.0,BACARDI USA INC,67595,PATRON XO CAFE,6.0,750.0,20.0,30.0,2.0,60.0,1.5,0.39
INV-82726800003,2025-05-20,4146,FAREWAY STORES #561 / WAVERLY,220 W BREMER AVE,WAVERLY,50677.0,POINT (-92.47417 42.72575),BREMER,1062500.0,FLAVORED RUM,370.0,PERNOD RICARD USA,42718,MALIBU COCONUT,6.0,1750.0,16.49,24.74,18.0,445.32,31.5,8.32
INV-82722600006,2025-05-20,4250,FAREWAY STORES #882 / ELDORA,1232 14TH ST,ELDORA,50627.0,POINT (-93.10073 42.36105),HARDIN,1041100.0,AMERICAN DRY GINS,65.0,JIM BEAM BRANDS,30238,GILBEYS GIN,6.0,1750.0,10.49,15.74,6.0,94.44,10.5,2.77
INV-82754600209,2025-05-20,2603,HY-VEE WINE AND SPIRITS / BETTENDORF,2890 DEVILS GLEN ROAD,BETTENDORF,52722.0,POINT (-90.48373 41.55236),SCOTT,1081400.0,AMERICAN SCHNAPPS,434.0,LUXCO INC,82187,ARROW SPEARMINT SCHNAPPS,12.0,1000.0,5.25,7.88,3.0,23.64,3.0,0.79
INV-82718600002,2025-05-20,5359,FAREWAY STORES #168/ PEOSTA,8400 NICC DRIVE,PEOSTA,52068.0,POINT (-90.8485 42.44482),DUBUQUE,1011200.0,STRAIGHT BOURBON WHISKIES,65.0,JIM BEAM BRANDS,19061,JIM BEAM MINI,12.0,50.0,7.0,10.5,24.0,252.0,1.2,0.31
INV-82725200036,2025-05-20,4759,WALGREENS #10855 / WATERLOO,1850 LOGAN AVE,WATERLOO,50703.0,POINT (-92.33758 42.52712),BLACK HAWK,1022200.0,100% AGAVE TEQUILA,260.0,DIAGEO AMERICAS,89177,CASAMIGOS REPOSADO,6.0,750.0,28.49,42.74,6.0,256.44,4.5,1.18
INV-82735100006,2025-05-20,5926,GOPUFF / IOWA CITY,1907 STEVENS DR  UNITS C-E,IOWA CITY,52240.0,POINT (-91.53482 41.64202),JOHNSON,1052100.0,IMPORTED BRANDIES,420.0,MOET HENNESSY USA,48254,HENNESSY VS FLASK,12.0,375.0,11.49,17.24,12.0,206.88,4.5,1.18
INV-82720000019,2025-05-20,2716,HY-VEE HAMPTON DOLLAR FRESH,808 4TH ST SE,HAMPTON,50441.0,POINT (-93.20137 42.73399),FRANKLIN,1081100.0,COFFEE LIQUEURS,370.0,PERNOD RICARD USA,67526,KAHLUA COFFEE,12.0,750.0,13.99,20.99,12.0,251.88,9.0,2.37
INV-82715500005,2025-05-20,6055,CASEY'S GENERAL STORE #1428 / MILO,426 N 2ND ST,MILO,50166.0,POINT (-93.43954 41.29109),WARREN,1012100.0,CANADIAN WHISKIES,260.0,DIAGEO AMERICAS,11290,CROWN ROYAL MINI,10.0,50.0,5.76,8.64,2.0,17.28,0.1,0.02
INV-82721900014,2025-05-20,4999,CASEY'S GENERAL STORE #2680 / CLARKS,213 S MAIN ST,CLARKSVILLE,50619.0,POINT (-92.6678 42.78334),BUTLER,1011200.0,STRAIGHT BOURBON WHISKIES,259.0,HEAVEN HILL BRANDS,17956,EVAN WILLIAMS BLACK,12.0,750.0,9.5,14.25,1.0,14.25,0.75,0.19
INV-82728600006,2025-05-20,5089,MOS MINI MART,"614, E ERIE ST",MISSOURI VALLEY,51555.0,POINT (-95.88678 41.5564),HARRISON,1012100.0,CANADIAN WHISKIES,260.0,DIAGEO AMERICAS,10791,CROWN ROYAL VANILLA,12.0,750.0,17.49,26.24,3.0,78.72,2.25,0.59
INV-82716300012,2025-05-20,4051,FAREWAY STORES #639 / MAQUOKETA,110 WESTGATE DR,MAQUOKETA,52060.0,POINT (-90.68137 42.06742),JACKSON,1031100.0,AMERICAN VODKAS,301.0,FIFTH GENERATION INC,38176,TITOS HANDMADE VODKA,12.0,750.0,10.0,15.0,12.0,180.0,9.0,2.37
INV-82717600005,2025-05-20,10386,DOWNTOWN GAS AND GROCERY / DUBUQUE,1401 CENTRAL AVENUE,DUBUQUE,52001.0,POINT (-90.66781 42.50649),DUBUQUE,1031100.0,AMERICAN VODKAS,297.0,LAIRD & COMPANY,35916,FIVE O'CLOCK VODKA,12.0,750.0,3.79,5.69,12.0,68.28,9.0,2.37
INV-82725700029,2025-05-20,6223,PRIME MART / WATERLOO,508 BROADWAY STREET,WATERLOO,50703.0,POINT (-92.34509 42.51056),BLACK HAWK,1081300.0,AMERICAN CORDIALS & LIQUEURS,421.0,SAZERAC COMPANY  INC,84197,99 PINEAPPLE MINI,1.0,50.0,52.4,78.6,1.0,78.6,0.05,0.01
INV-82724600002,2025-05-20,6204,DEPOT LIQUOR & GROCERY / MARSHALLTOWN,114 CENTER ST.,MARSHALLTOWN,50158.0,POINT (-92.82399 41.97674),MARSHALL,1012100.0,CANADIAN WHISKIES,260.0,DIAGEO AMERICAS,10805,CROWN ROYAL REGAL APPLE,24.0,375.0,8.49,12.74,24.0,305.76,9.0,2.37
INV-82721900020,2025-05-20,4999,CASEY'S GENERAL STORE #2680 / CLARKS,213 S MAIN ST,CLARKSVILLE,50619.0,POINT (-92.6678 42.78334),BUTLER,1031100.0,AMERICAN VODKAS,434.0,LUXCO INC,36308,HAWKEYE VODKA,6.0,1750.0,7.5,11.25,12.0,135.0,21.0,5.54
INV-82766400005,2025-05-20,10447,SWARM SPORTS BAR AND GRILLE / SUMNER,108 E 1ST ST,SUMNER,50674.0,POINT (-92.09727 42.84746),BREMER,1062400.0,SPICED RUM,260.0,DIAGEO AMERICAS,43338,CAPTAIN MORGAN ORIGINAL SPICED,6.0,1750.0,18.49,27.74,18.0,499.32,31.5,8.32
INV-82720000013,2025-05-20,2716,HY-VEE HAMPTON DOLLAR FRESH,808 4TH ST SE,HAMPTON,50441.0,POINT (-93.20137 42.73399),FRANKLIN,1031200.0,AMERICAN FLAVORED VODKA,205.0,E & J GALLO WINERY,39492,NEW AMSTERDAM PINK WHITNEY,12.0,750.0,8.0,12.0,12.0,144.0,9.0,2.37
INV-82716400018,2025-05-20,3488,BENDER'S FOODS,400 S SECOND,BELLEVUE,52031.0,POINT (-90.42334 42.25544),JACKSON,1031100.0,AMERICAN VODKAS,301.0,FIFTH GENERATION INC,38178,TITOS HANDMADE VODKA,6.0,1750.0,19.0,28.5,12.0,342.0,21.0,5.54
INV-82717900032,2025-05-20,5886,BEECHER LIQUOR / DUBUQUE,1691 ASBURY RD,DUBUQUE,52001.0,POINT (-90.69693 42.50083),DUBUQUE,1062300.0,AGED DARK RUM,260.0,DIAGEO AMERICAS,42777,RON ZACAPA 23YR,6.0,750.0,23.99,35.99,1.0,35.99,0.75,0.19
INV-82718100015,2025-05-20,6132,DUBUQUE WINE & SPIRITS / DUBUQUE,3305 ASBURY RD,DUBUQUE,52002.0,POINT (-90.72109 42.51229),DUBUQUE,1011400.0,TENNESSEE WHISKIES,85.0,BROWN FORMAN CORP.,86691,JACK DANIELS TENNESSEE FIRE MINI,12.0,50.0,11.5,17.25,1.0,17.25,0.05,0.01
INV-82725200022,2025-05-20,4759,WALGREENS #10855 / WATERLOO,1850 LOGAN AVE,WATERLOO,50703.0,POINT (-92.33758 42.52712),BLACK HAWK,1031100.0,AMERICAN VODKAS,301.0,FIFTH GENERATION INC,38178,TITOS HANDMADE VODKA,6.0,1750.0,19.0,28.5,6.0,171.0,10.5,2.77
INV-82717200084,2025-05-20,5660,NORTH SIDE LIQUOR & TOBACCO / DUBUQUE,2013 CENTRAL AVE,DUBUQUE,52001.0,POINT (-90.67027 42.51183),DUBUQUE,1022200.0,100% AGAVE TEQUILA,35.0,BACARDI USA INC,88294,PATRON SILVER,12.0,375.0,15.0,22.5,4.0,90.0,1.5,0.39
INV-82723100074,2025-05-20,2552,HY-VEE FOOD STORE #3 (1056) / CEDAR RAPIDS,20 WILSON AVENUE WEST,CEDAR RAPIDS,52404.0,POINT (-91.65732 41.95585),LINN,1062100.0,GOLD RUM,35.0,BACARDI USA INC,43037,BACARDI GOLD,12.0,1000.0,9.5,14.25,3.0,42.75,3.0,0.79
INV-82721000035,2025-05-20,3664,SHADE TREE LIQUORS,90 10TH ST S,NORTHWOOD,50459.0,POINT (-93.21834 43.44374),WORTH,1051100.0,AMERICAN BRANDIES,205.0,E & J GALLO WINERY,52599,E & J VS ROUND,12.0,1000.0,7.8,11.7,12.0,140.4,12.0,3.17
INV-82725900007,2025-05-20,5599,KWIK STOP 4,515 BROADWAY ST,WATERLOO,50703.0,POINT (-92.34509 42.51081),BLACK HAWK,1011100.0,BLENDED WHISKIES,65.0,JIM BEAM BRANDS,27544,RED STAG BLACK CHERRY,12.0,750.0,11.5,17.25,3.0,51.75,2.25,0.59
INV-82720100012,2025-05-20,10315,A & Z LIQUOR / HAMPTON,721 CENTRAL AVENUE WEST,HAMPTON,50441.0,POINT (-93.21694 42.74174),FRANKLIN,1062500.0,FLAVORED RUM,370.0,PERNOD RICARD USA,42716,MALIBU COCONUT,12.0,750.0,8.99,13.49,12.0,161.88,9.0,2.37
INV-82720300016,2025-05-20,5832,CASEY'S GENERAL STORE #1605 / HAMPTON,719 4TH ST NE,HAMPTON,50441.0,POINT (-93.20247 42.74891),FRANKLIN,1081400.0,AMERICAN SCHNAPPS,421.0,SAZERAC COMPANY  INC,84226,99 STRAWBERRIES MINI,1.0,50.0,52.4,78.6,1.0,78.6,0.05,0.01
INV-82717200099,2025-05-20,5660,NORTH SIDE LIQUOR & TOBACCO / DUBUQUE,2013 CENTRAL AVE,DUBUQUE,52001.0,POINT (-90.67027 42.51183),DUBUQUE,1022200.0,100% AGAVE TEQUILA,35.0,BACARDI USA INC,89642,PATRON ANEJO 200ML,12.0,200.0,10.7,16.05,2.0,32.1,0.4,0.1
INV-82718500020,2025-05-20,5624,CASEY'S GENERAL STORE #1065 / ASBURY,5505 ASBURY RD,DUBUQUE,52002.0,POINT (-90.75858 42.51046),DUBUQUE,1071000.0,COCKTAILS/RTD,421.0,SAZERAC COMPANY  INC,63235,HEUBLEIN MANHATTAN,12.0,375.0,6.5,9.75,4.0,39.0,1.5,0.39
INV-82723100121,2025-05-20,2552,HY-VEE FOOD STORE #3 (1056) / CEDAR RAPIDS,20 WILSON AVENUE WEST,CEDAR RAPIDS,52404.0,POINT (-91.65732 41.95585),LINN,1081400.0,AMERICAN SCHNAPPS,421.0,SAZERAC COMPANY  INC,84217,99 GRAPES,48.0,100.0,1.0,1.5,48.0,72.0,4.8,1.26
INV-82740200031,2025-05-20,2605,HY-VEE DRUGSTORE #5 / CEDAR RAPIDS,2001 BLAIRS FERRY RD NE,CEDAR RAPIDS,52402.0,POINT (-91.66913 42.0348),LINN,1062400.0,SPICED RUM,259.0,HEAVEN HILL BRANDS,43028,ADMIRAL NELSON SPICED,6.0,1750.0,12.5,18.75,6.0,112.5,10.5,2.77
INV-82717200074,2025-05-20,5660,NORTH SIDE LIQUOR & TOBACCO / DUBUQUE,2013 CENTRAL AVE,DUBUQUE,52001.0,POINT (-90.67027 42.51183),DUBUQUE,1081400.0,AMERICAN SCHNAPPS,421.0,SAZERAC COMPANY  INC,84172,99 BANANAS MINI,1.0,50.0,52.4,78.6,1.0,78.6,0.05,0.01
INV-82716300011,2025-05-20,4051,FAREWAY STORES #639 / MAQUOKETA,110 WESTGATE DR,MAQUOKETA,52060.0,POINT (-90.68137 42.06742),JACKSON,1031100.0,AMERICAN VODKAS,434.0,LUXCO INC,36306,HAWKEYE VODKA,12.0,750.0,3.5,5.25,12.0,63.0,9.0,2.37
INV-82715600012,2025-05-20,2190,"CENTRAL CITY LIQUOR, INC.",1460 2ND AVE,DES MOINES,50314.0,POINT (-93.62003 41.60564),POLK,1012200.0,SCOTCH WHISKIES,260.0,DIAGEO AMERICAS,5350,JOHNNIE WALKER GREEN,6.0,750.0,34.99,52.49,6.0,314.94,4.5,1.18
INV-82721600025,2025-05-20,5620,CASEY'S GENERAL STORE #2874 / RICEVILLE,208 W MAIN ST,RICEVILLE,50466.0,POINT (-92.55642 43.36381),HOWARD,1022200.0,100% AGAVE TEQUILA,260.0,DIAGEO AMERICAS,89154,DON JULIO REPOSADO,6.0,750.0,33.49,50.24,6.0,301.44,4.5,1.18
INV-82725600005,2025-05-20,10200,"MUGHAL, INC. / WATERLOO",735 LOGAN AVE.,WATERLOO,50703.0,POINT (-92.33774 42.5105),BLACK HAWK,1031100.0,AMERICAN VODKAS,301.0,FIFTH GENERATION INC,38174,TITOS HANDMADE VODKA,12.0,375.0,5.42,8.13,12.0,97.56,4.5,1.18
INV-82715900010,2025-05-20,6178,HY-VEE DOLLAR FRESH / MAQUOKETA,102 W. CARLISLE,MAQUOKETA,52060.0,POINT (-90.66641 42.05045),JACKSON,1011200.0,STRAIGHT BOURBON WHISKIES,65.0,JIM BEAM BRANDS,19476,MAKERS MARK,12.0,750.0,18.0,27.0,12.0,324.0,9.0,2.37
INV-82715700002,2025-05-20,6256,821 SQ LIQUOR / DES MOINES,821 EAST EUCLID AVENUE,DES MOINES,50316.0,POINT (-93.60758 41.62773),POLK,1041100.0,AMERICAN DRY GINS,205.0,E & J GALLO WINERY,31474,NEW AMSTERDAM GIN,24.0,375.0,3.73,5.6,24.0,134.4,9.0,2.37
INV-82725000016,2025-05-20,4265,KWIK STOP 3 / WATERLOO,1104 WASHINGTON ST,WATERLOO,50702.0,POINT (-92.33695 42.4891),BLACK HAWK,1031100.0,AMERICAN VODKAS,255.0,INFINIUM SPIRITS,37886,SEAGRAMS EXTRA SMOOTH VODKA,12.0,750.0,5.38,8.07,12.0,96.84,9.0,2.37
INV-82719400002,2025-05-20,5834,CASEY'S GENERAL STORE #1417 / IOWA FALLS,1223 OAK ST,IOWA FALLS,50126.0,POINT (-93.26355 42.52837),HARDIN,1011200.0,STRAIGHT BOURBON WHISKIES,65.0,JIM BEAM BRANDS,19061,JIM BEAM MINI,12.0,50.0,7.0,10.5,12.0,126.0,0.6,0.15
INV-82725900009,2025-05-20,5599,KWIK STOP 4,515 BROADWAY ST,WATERLOO,50703.0,POINT (-92.34509 42.51081),BLACK HAWK,1031100.0,AMERICAN VODKAS,300.0,MCCORMICK DISTILLING CO.,36886,MCCORMICK 80PRF VODKA,12.0,750.0,3.64,5.46,12.0,65.52,9.0,2.37
INV-82726500048,2025-05-20,2651,HY-VEE / WAVERLY,1311 4 STREET SW,WAVERLY,50677.0,POINT (-92.47395 42.71212),BREMER,1041100.0,AMERICAN DRY GINS,978.0,W J DEUTSCH & SONS LTD,30322,GRAY WHALE GIN,6.0,750.0,18.34,27.51,1.0,27.51,0.75,0.19
INV-82715900022,2025-05-20,6178,HY-VEE DOLLAR FRESH / MAQUOKETA,102 W. CARLISLE,MAQUOKETA,52060.0,POINT (-90.66641 42.05045),JACKSON,1071000.0,COCKTAILS/RTD,421.0,SAZERAC COMPANY  INC,57376,BUZZBALLZ BERRY CHERRY LIMEADE,3.0,1750.0,10.0,15.0,3.0,45.0,5.25,1.38
INV-82723200015,2025-05-20,10070,LE CLAIRE GROCERY STORE / LE CLAIRE,536 NORTH CODY ROAD,LE CLAIRE,52753.0,POINT (-90.34381 41.60326),SCOTT,1041100.0,AMERICAN DRY GINS,297.0,LAIRD & COMPANY,29998,FIVE O'CLOCK GIN,6.0,1750.0,7.72,11.58,2.0,23.16,3.5,0.92
INV-82754600229,2025-05-20,2603,HY-VEE WINE AND SPIRITS / BETTENDORF,2890 DEVILS GLEN ROAD,BETTENDORF,52722.0,POINT (-90.48373 41.55236),SCOTT,1022200.0,100% AGAVE TEQUILA,85.0,BROWN FORMAN CORP.,87849,HERRADURA SLIVER,6.0,750.0,28.05,42.08,6.0,252.48,4.5,1.18
INV-82735000024,2025-05-20,5567,KUM & GO #3504 / IOWA CITY,1310 S GILBERT ST,IOWA CITY,52240.0,POINT (-91.53203 41.64614),JOHNSON,1031100.0,AMERICAN VODKAS,260.0,DIAGEO AMERICAS,37994,SMIRNOFF 80PRF,24.0,375.0,4.99,7.49,18.0,134.82,6.75,1.78
INV-82717900027,2025-05-20,5886,BEECHER LIQUOR / DUBUQUE,1691 ASBURY RD,DUBUQUE,52001.0,POINT (-90.69693 42.50083),DUBUQUE,1031100.0,AMERICAN VODKAS,260.0,DIAGEO AMERICAS,37993,SMIRNOFF 80PRF,48.0,200.0,2.54,3.81,48.0,182.88,9.6,2.53
INV-82771500004,2025-05-20,3981,WAL-MART 1152 / SIOUX CENTER,255 16TH ST SW,SIOUX CENTER,51250.0,POINT (-96.18134 43.05992),SIOUX,1011200.0,STRAIGHT BOURBON WHISKIES,259.0,HEAVEN HILL BRANDS,17958,EVAN WILLIAMS BLACK,6.0,1750.0,17.5,26.25,6.0,157.5,10.5,2.77
INV-82718700007,2025-05-20,5359,FAREWAY STORES #168/ PEOSTA,8400 NICC DRIVE,PEOSTA,52068.0,POINT (-90.8485 42.44482),DUBUQUE,1011600.0,STRAIGHT RYE WHISKIES,255.0,INFINIUM SPIRITS,27102,TEMPLETON STRAIGHT RYE,6.0,750.0,15.4,23.1,6.0,138.6,4.5,1.18
INV-82754600115,2025-05-20,2603,HY-VEE WINE AND SPIRITS / BETTENDORF,2890 DEVILS GLEN ROAD,BETTENDORF,52722.0,POINT (-90.48373 41.55236),SCOTT,1062300.0,AGED DARK RUM,255.0,INFINIUM SPIRITS,42983,ZAYA GRAN RESERVA RUM,6.0,750.0,13.98,20.97,2.0,41.94,1.5,0.39
