fdic_certificate_number,institution_name,state_name,fdic_id,docket,active,address,total_assets,bank_charter_class,change_code_1,change_code_2,change_code_3,change_code_4,change_code_5,change_code_6,change_code_7,change_code_8,change_code_9,change_code_10,change_code_11,change_code_12,change_code_13,change_code_14,change_code_15,occ_charter,chartering_agency,conservatorship,city,category_code,county_fips_code,county_name,established_date,last_updated,effective_date,end_effective_date,denovo_institute,total_deposits,equity_capital,fdic_geo_region,fdic_supervisory_region,fdic_supervisory_region_code,fed_reserve_district,fed_reserve_district_id,fed_reserve_unique_id,federal_charter,fdic_field_office,iba,inactive_flag,insurance_fund_membership,secondary_insurance_fund,deposit_insurance_date,credit_card_institution,bank_insurance_fund_member,insured_commercial_bank,deposit_insurance_fund_member,fdic_insured,saif_insured,insured_savings_institute,new_cert_number,oakar_institute,ots_region,last_structural_change,qbp_region,regulator,report_date,reporting_period_end_date,state_chartered,return_on_assets,roa_quarterly,roa_pretax,row_pretax_quarterly,return_on_equity,roe_quarterly,run_date,sasser_institute,law_sasser,state,state_fips_code,trade_name_1,trade_name_2,trade_name_3,trade_name_4,trade_name_5,trade_name_6,zip_code,occ_district,ultimate_cert_number,cfpb_supervisory_flag,cfpb_supervisory_start_date,cfpb_supervisory_end_date,offices_count,parent_fdic_cert,parent_parcert,high_holder_city,total_domestic_deposits,ffiec_call_report_filer,holding_company_flag,ag_lending_flag,ownership_type,top_holder,net_income,quarterly_net_income,office_count_domestic,office_count_foreign,office_count_us_territories,rssd_id,holding_company_state,subchap_s_indicator,trust_powers_status,asset_concentration_hierarchy,primary_specialization,csa_name,csa_fips_code,csa_indicator,cbsa_name,cbsa_fips_code,cbsa_metro_flag,cbsa_micro_flag,cbsa_division_name,cbsa_division_fips_code,cbsa_division_flag
13736,Maynard Savings Bank,Iowa,8587,15541,True,310 Main St W,75100.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Maynard,21,19065,Fayette,1895-01-01,2022-08-31,2022-08-31,,False,60734.0,6108.0,11,Kansas City,11,Kansas City,7,1009840,False,Cedar Rapids,False,False,DIF,,1934-01-13,False,False,True,True,True,False,False,0,False,Western,2022-08-31,4,FDIC,2022-06-30,2022-06-30,True,0.8607925545122638,0.71,0.910453663426433,0.74,8.23,7.83,2022-10-14,False,False,IA,19,,,,,,,50655,4,13736,False,,,2.0,,0.0,MARION,60734.0,False,True,True,False,FAYETTE BCORP,312.0,131.0,2.0,0.0,0.0,1204355.0,IA,True,1.0,2.0,Agricultural Specialization,,,,,,,,,,
13816,Bank 1st,Iowa,8638,0,True,115 N Vine St,163815.0,SM,,,,,,,,,,,,,,,,0,STATE,False,West Union,13,19065,Fayette,1934-01-01,2022-08-31,2022-08-31,,False,153213.0,10093.0,11,Kansas City,11,Kansas City,7,142049,False,Cedar Rapids,False,False,DIF,,1934-01-31,False,False,True,True,True,False,False,0,False,Western,2022-08-31,4,FED,2022-06-30,2022-06-30,True,1.2890016054352127,0.95,1.3564764187161171,1.0,13.78,12.19,2022-10-14,False,False,IA,19,,,,,,,52175,4,13816,False,,,3.0,,0.0,WEST UNION,153213.0,False,,True,False,FNB BANSHARES INC,1108.0,411.0,3.0,0.0,0.0,1204092.0,IA,True,1.0,2.0,Agricultural Specialization,,,,,,,,,,
11761,Citizens Savings Bank,Iowa,7522,15347,True,133 E Main St,34337.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Hawkeye,21,19065,Fayette,1927-06-27,2022-08-31,2022-08-31,,False,30059.0,2258.0,11,Kansas City,11,Kansas City,7,730745,False,Cedar Rapids,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,Western,2022-08-31,4,FDIC,2022-06-30,2022-06-30,True,0.2638881616838574,0.33,0.2890203675585106,0.35,2.79,4.21,2022-10-14,False,False,IA,19,,,,,,,52147,4,11761,False,,,1.0,,0.0,MARION,30059.0,False,True,True,False,FAYETTE BCORP,42.0,27.0,1.0,0.0,0.0,1204355.0,IA,True,1.0,2.0,Agricultural Specialization,,,,,,,,,,
59117,Lexicon Bank,Nevada,594335,0,True,330 S Rampart Blvd,235517.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Las Vegas,21,32003,Clark,2019-08-12,2022-08-31,2022-08-31,,False,208618.0,23577.0,14,San Francisco,14,San Francisco,12,5412457,False,Phoenix,False,False,DIF,,2019-08-12,False,False,True,True,True,False,False,0,False,West,2022-08-31,6,FDIC,2022-06-30,2022-06-30,True,0.052062078605604,-0.19,0.102497217254783,-0.17,0.52,-1.94,2022-10-14,False,False,NV,32,,,,,,,89145,4,59117,False,,,1.0,,0.0,,208618.0,False,,False,False,,64.0,-117.0,1.0,0.0,0.0,,,False,0.0,4.0,Commercial Lending Specialization,"Las Vegas-Henderson, NV",332.0,True,"Las Vegas-Henderson-Paradise, NV",29820.0,True,False,,,False
18012,Bank of New Hampshire,New Hampshire,11942,10780,True,62 Pleasant St,2374786.0,SM,,,,,,,,,,,,,,,,0,STATE,False,Laconia,15,33001,Belknap,1831-07-02,2022-08-31,2022-08-31,,False,2014310.0,231360.0,2,New York,2,New York,1,265407,False,Concord,False,False,DIF,,1959-07-02,False,False,False,True,True,False,False,0,False,Northeast,2022-08-31,1,FED,2022-06-30,2022-06-30,True,1.27634753581963,1.16,1.6778013807527643,1.54,12.6,11.78,2022-10-14,False,False,NH,33,,,,,,,3246,1,18012,False,,,24.0,,0.0,LACONIA,2014310.0,False,,False,False,BNH FINANCIAL,15000.0,6875.0,24.0,0.0,0.0,2545831.0,NH,False,1.0,4.0,Commercial Lending Specialization,"Boston-Worcester-Providence, MA-RI-NH-CT",148.0,True,"Laconia, NH",29060.0,False,True,,,False
18030,Savings Bank of Walpole,New Hampshire,11959,0,True,68 Ames Plaza Ln,687772.0,SI,,,,,,,,,,,,,,,,0,STATE,False,Walpole,41,33005,Cheshire,1875-07-21,2022-08-31,2022-08-31,,False,640669.0,44729.0,2,New York,2,New York,1,598002,False,Concord,False,False,DIF,,1959-07-02,False,False,False,True,True,False,True,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,0.3787848966288244,0.4,0.4570218394243337,0.53,5.29,5.93,2022-10-14,False,False,NH,33,,,,,,,3608,1,18030,False,,,6.0,,0.0,CONCORD,640669.0,False,True,False,False,NEW HAMPSHIRE MUTUAL BCORP,1283.0,687.0,6.0,0.0,0.0,4436559.0,NH,False,0.0,6.0,Consumer Lending Specialization,,,False,"Keene, NH",28300.0,False,True,,,False
90308,Winchester Savings Bank,Massachusetts,17897,7682,True,661 Main St,631194.0,SI,,,,,,,,,,,,,,,,0,STATE,False,Winchester,42,25017,Middlesex,1871-07-01,2022-08-31,2022-08-31,,False,551487.0,69734.0,2,New York,2,New York,1,899008,False,North Boston,False,False,DIF,,1986-03-14,False,False,False,True,True,False,True,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,0.0821270809067123,-0.1,0.0972309118780617,-0.15,0.74,-0.88,2022-10-14,False,False,MA,25,,,,,,,1890,1,90308,False,,,4.0,,0.0,,551487.0,False,,False,True,,261.0,-154.0,4.0,0.0,0.0,,,False,0.0,5.0,Mortgage Lending Specialization,"Boston-Worcester-Providence, MA-RI-NH-CT",148.0,True,"Boston-Cambridge-Newton, MA-NH",14460.0,True,False,"Cambridge-Newton-Framingham, MA",15764.0,True
13737,Farmers & Merchants Bank & Trust,Iowa,8588,0,True,221 Jefferson St,248813.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Burlington,21,19057,Des Moines,1916-01-01,2022-08-31,2022-08-31,,False,235612.0,12004.0,11,Kansas City,11,Kansas City,7,888141,False,Cedar Rapids,False,False,DIF,,1934-01-24,False,False,True,True,True,False,False,0,False,Western,2022-08-31,4,FDIC,2022-06-30,2022-06-30,True,0.5498482189812179,0.3,0.7091792369814572,0.37,9.45,5.8,2022-10-14,False,False,IA,19,,,,,,,52601,4,13737,False,,,4.0,,0.0,BURLINGTON,235612.0,False,,False,False,FARMERS&MERCHANTS BANCSHARES,704.0,192.0,4.0,0.0,0.0,2178631.0,IA,False,1.0,8.0,All Other Under 1 Billion,"Burlington-Fort Madison-Keokuk, IA-IL-MO",161.0,True,"Burlington, IA-IL",15460.0,False,True,,,False
13083,First Western Bank,Arkansas,8272,14048,True,80 W Main St,590983.0,SM,,,,,,,,,,,,,,,,0,STATE,False,Booneville,13,5083,Logan,1910-04-18,2022-08-31,2022-08-31,,False,524284.0,49579.0,13,Dallas,13,Dallas,8,34742,False,Little Rock,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,Western,2022-08-31,5,FED,2022-06-30,2022-06-30,True,1.610983320061976,1.2,2.198925777948251,1.59,18.51,14.13,2022-10-14,False,False,AR,5,,,,,,,72927,5,13083,False,,,11.0,,0.0,BOONEVILLE,524284.0,False,,False,False,FIRST W BANCSHARES EMPLOYEE STK OWNERSHIP TR,4606.0,1759.0,11.0,0.0,0.0,2628994.0,AR,False,1.0,4.0,Commercial Lending Specialization,,,,,,,,,,
29744,First Seacoast Bank,New Hampshire,42578,3997,True,633 Central Ave,510338.0,SB,,,,,,,,,,,,,,,,703997,OCC,False,Dover,33,33017,Strafford,1890-01-01,2022-08-31,2022-08-31,,False,400169.0,42675.0,2,New York,2,New York,1,119872,True,Concord,False,False,DIF,,1951-08-16,False,False,False,True,True,False,True,0,False,Northeast,2022-08-31,1,OCC,2022-06-30,2022-06-30,False,0.2556258727039247,0.19,0.2808679259646571,0.2,2.74,2.19,2022-10-14,False,False,NH,33,,,,,,,3820,1,29744,False,,,5.0,,0.0,DOVER,400169.0,False,,False,False,FIRST SEACOAST BCORP MHC,638.0,244.0,5.0,0.0,0.0,5371479.0,NH,False,1.0,4.0,Commercial Lending Specialization,"Boston-Worcester-Providence, MA-RI-NH-CT",148.0,True,"Boston-Cambridge-Newton, MA-NH",14460.0,True,False,"Rockingham County-Strafford County, NH",40484.0,True
28155,Profile Bank,New Hampshire,40989,1007,True,45 Wakefield St,299676.0,SM,,,,,,,,,,,,,,,,0,STATE,False,Rochester,15,33017,Strafford,1907-01-01,2022-08-31,2022-08-31,,False,271184.0,27573.0,2,New York,2,New York,1,672573,False,Concord,False,False,DIF,,1953-09-25,False,False,False,True,True,False,False,0,False,Northeast,2022-08-31,1,FED,2022-06-30,2022-06-30,True,0.2564105517664795,0.29,0.3034076340309555,0.35,2.69,3.07,2022-10-14,False,False,NH,33,,,,,,,3867,1,28155,False,,,4.0,,0.0,ROCHESTER,271184.0,False,,False,False,PROFILE BCORP MHC,371.0,211.0,4.0,0.0,0.0,3846496.0,NH,False,0.0,8.0,All Other Under 1 Billion,"Boston-Worcester-Providence, MA-RI-NH-CT",148.0,True,"Boston-Cambridge-Newton, MA-NH",14460.0,True,False,"Rockingham County-Strafford County, NH",40484.0,True
14534,The First National Bank at Paris,Arkansas,9084,0,True,11 E Main St,241595.0,N,,,,,,,,,,,,,,,,14209,OCC,False,Paris,3,5083,Logan,1891-09-01,2022-08-31,2022-08-31,,False,214499.0,26631.0,13,Dallas,13,Dallas,8,45047,True,Little Rock,False,False,DIF,,1934-06-29,False,False,True,True,True,False,False,0,False,Western,2022-08-31,5,OCC,2022-06-30,2022-06-30,False,1.986555129000352,2.12,1.986555129000352,2.12,17.22,18.85,2022-10-14,False,False,AR,5,,,,,,,72855,5,14534,False,,,6.0,,0.0,MENA,214499.0,False,True,True,False,UNION BANKSHARES INC,2370.0,1275.0,6.0,0.0,0.0,1099805.0,AR,True,0.0,2.0,Agricultural Specialization,,,,,,,,,,
18028,Sugar River Bank,New Hampshire,11957,7444,True,10 N Main St,377551.0,SI,,,,,,,,,,,,,,,,0,STATE,False,Newport,41,33019,Sullivan,1895-01-01,2022-08-31,2022-08-31,,False,335244.0,38122.0,2,New York,2,New York,1,92706,False,Concord,False,False,DIF,,1959-07-02,False,False,False,True,True,False,True,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,0.7035997488155988,0.61,0.9018193155136488,0.77,6.26,5.74,2022-10-14,False,False,NH,33,,,,,,,3773,1,18028,False,,,6.0,,0.0,NEWPORT,335244.0,False,,False,False,SUGAR RIVER BCORP MHC,1324.0,573.0,6.0,0.0,0.0,4191399.0,NH,False,0.0,5.0,Mortgage Lending Specialization,,,False,"Lebanon, NH-VT",30100.0,False,True,,,False
5632,Logan County Bank,Arkansas,3837,0,True,524 Main St,96706.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Scranton,21,5083,Logan,1926-04-04,2022-08-31,2022-08-31,,False,80374.0,16258.0,13,Dallas,13,Dallas,8,932642,False,Little Rock,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,Western,2022-08-31,5,FDIC,2022-06-30,2022-06-30,True,0.8416455621853759,0.62,0.9287123444804148,0.72,4.75,3.59,2022-10-14,False,False,AR,5,,,,,,,72863,5,5632,False,,,2.0,,0.0,,80374.0,False,,False,False,,406.0,149.0,2.0,0.0,0.0,,,False,0.0,8.0,All Other Under 1 Billion,,,,,,,,,,
6442,The First National Bank of Absecon,New Jersey,4311,0,True,106 New Jersey Ave,181692.0,N,,,,,,,,,,,,,,,,10823,OCC,False,Absecon,3,34001,Atlantic,1916-03-20,2022-08-31,2022-08-31,,False,168108.0,12862.0,2,New York,2,New York,3,188917,True,Jamesburg,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,Northeast,2022-08-31,1,OCC,2022-06-30,2022-06-30,False,0.3135202883802005,0.48,0.3496957062702237,0.57,3.87,6.35,2022-10-14,False,False,NJ,34,,,,,,,8201,1,6442,False,,,4.0,,0.0,ABSECON,168108.0,False,,False,False,ABSECON BCORP,286.0,217.0,4.0,0.0,0.0,2579612.0,NJ,False,1.0,8.0,All Other Under 1 Billion,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",428.0,True,"Atlantic City-Hammonton, NJ",12100.0,True,False,,,False
57134,"Leader Bank, National Association",Massachusetts,358427,0,True,141 Massachusetts Ave,4043999.0,N,,,,,,,,,,,,,,,,24131,OCC,False,Arlington,3,25017,Middlesex,2002-05-08,2022-08-31,2022-08-31,,False,3512615.0,452790.0,2,New York,2,New York,1,3109146,True,North Boston,False,False,DIF,,2002-05-08,False,False,True,True,True,False,False,0,False,Northeast,2022-08-31,1,OCC,2022-06-30,2022-06-30,False,0.9094723134357996,0.76,1.227996911065226,1.04,8.12,6.86,2022-10-14,False,False,MA,25,,,,,,,2474,1,57134,False,,,6.0,,0.0,ARLINGTON,3512615.0,False,,False,False,LEADER BCORP INC,15644.0,6856.0,7.0,0.0,0.0,3439236.0,MA,False,0.0,4.0,Commercial Lending Specialization,"Boston-Worcester-Providence, MA-RI-NH-CT",148.0,True,"Boston-Cambridge-Newton, MA-NH",14460.0,True,False,"Cambridge-Newton-Framingham, MA",15764.0,True
15050,First State Bank,Arkansas,9437,9924,True,101 S Center St,289583.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Lonoke,21,5085,Lonoke,1935-03-18,2022-08-31,2022-08-31,,False,261477.0,25660.0,13,Dallas,13,Dallas,8,10849,False,Little Rock,False,False,DIF,,1935-03-18,False,False,True,True,True,False,False,0,False,Western,2022-08-31,5,FDIC,2022-06-30,2022-06-30,True,1.086486946168892,1.19,1.1347903733310656,1.28,11.65,13.06,2022-10-14,False,False,AR,5,,,,,,,72086,5,15050,False,,,6.0,,0.0,LONOKE,261477.0,False,,False,False,LONOKE BANCSHARES INC,1597.0,865.0,6.0,0.0,0.0,1491614.0,AR,False,0.0,4.0,Commercial Lending Specialization,"Little Rock-North Little Rock, AR",340.0,True,"Little Rock-North Little Rock-Conway, AR",30780.0,True,False,,,False
13303,Bank of England,Arkansas,8411,12297,True,123 S Main St,531328.0,NM,,,,,,,,,,,,,,,,0,STATE,False,England,21,5085,Lonoke,1898-08-08,2022-08-31,2022-08-31,,False,392663.0,82263.0,13,Dallas,13,Dallas,8,244149,False,Little Rock,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,Western,2022-08-31,5,FDIC,2022-06-30,2022-06-30,True,-0.5071229055419185,-0.3,-0.6874496281221363,-0.4,-3.31,-2.0,2022-10-14,False,False,AR,5,LONOKE BANKING CENTER,SCOTT BANKING CENTER,,,,,72046,5,13303,False,,,151.0,,0.0,ENGLAND,392663.0,False,,False,False,MHBC INVESTMENTS PARTNERSHIP I LLLP,-1378.0,-412.0,151.0,0.0,0.0,2795083.0,AR,False,0.0,8.0,All Other Under 1 Billion,"Little Rock-North Little Rock, AR",340.0,True,"Little Rock-North Little Rock-Conway, AR",30780.0,True,False,,,False
90183,Middlesex Savings Bank,Massachusetts,17774,11307,True,6 Main St,6024099.0,SI,,,,,,,,,,,,,,,,0,STATE,False,Natick,41,25017,Middlesex,1835-03-05,2022-08-31,2022-08-31,,False,5258102.0,619356.0,2,New York,2,New York,1,888002,False,North Boston,False,False,DIF,,1985-11-08,False,False,False,True,True,False,True,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,0.2535885070203272,0.36,0.3246249339836452,0.48,2.34,3.45,2022-10-14,False,False,MA,25,,,,,,,1760,1,90183,False,,,34.0,,0.0,NATICK,5258102.0,False,,False,False,MIDDLESEX BCORP MHC,7693.0,5456.0,34.0,0.0,0.0,3932072.0,MA,False,0.0,4.0,Commercial Lending Specialization,"Boston-Worcester-Providence, MA-RI-NH-CT",148.0,True,"Boston-Cambridge-Newton, MA-NH",14460.0,True,False,"Cambridge-Newton-Framingham, MA",15764.0,True
26790,"KEB Hana Bank USA, National Association",New Jersey,35939,0,True,201 Main St,386382.0,N,,,,,,,,,,,,,,,,20622,OCC,False,Fort Lee,3,34003,Bergen,1986-09-16,2022-08-31,2022-08-31,,False,271527.0,94706.0,2,New York,2,New York,2,609609,True,Jamesburg,False,False,DIF,,1986-09-16,False,False,True,True,True,False,False,0,False,Northeast,2022-08-31,1,OCC,2022-06-30,2022-06-30,False,-0.9129185364967212,-0.76,-1.2338568344149343,-1.37,-5.57,-4.09,2022-10-14,False,False,NJ,34,,,,,,,7024,1,26790,False,,,3.0,,0.0,SEOUL,271527.0,False,,False,False,HANA FINANCIAL GROUP INC,-1482.0,-647.0,3.0,0.0,0.0,3400937.0,0,False,0.0,4.0,Commercial Lending Specialization,"New York-Newark, NY-NJ-CT-PA",408.0,True,"New York-Newark-Jersey City, NY-NJ-PA",35620.0,True,False,"New York-Jersey City-White Plains, NY-NJ",35614.0,True
15772,Mediapolis Savings Bank,Iowa,10019,0,True,605 Main St,198918.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Mediapolis,21,19057,Des Moines,1940-09-16,2022-08-31,2022-08-31,,False,178202.0,17923.0,11,Kansas City,11,Kansas City,7,826648,False,Cedar Rapids,False,False,DIF,,1940-09-16,False,False,True,True,True,False,False,0,False,Western,2022-08-31,4,FDIC,2022-06-30,2022-06-30,True,1.0722099151038174,1.06,1.1351596791281993,1.12,10.94,11.46,2022-10-14,False,False,IA,19,,,,,,,52637,4,15772,False,,,3.0,,0.0,MEDIAPOLIS,178202.0,False,,True,False,MEDIAPOLIS BCORP,1039.0,522.0,3.0,0.0,0.0,2291398.0,IA,True,1.0,2.0,Agricultural Specialization,"Burlington-Fort Madison-Keokuk, IA-IL-MO",161.0,True,"Burlington, IA-IL",15460.0,False,True,,,False
57919,ConnectOne Bank,New Jersey,431394,0,True,301 Sylvan Ave,8837438.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Englewood Cliffs,21,34003,Bergen,2005-01-15,2022-08-31,2022-08-31,,False,6732927.0,1145708.0,2,New York,2,New York,2,3317932,False,Jamesburg,False,False,DIF,,2005-01-15,False,False,True,True,True,False,False,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,1.5989292407406313,1.6,2.150087881423103,2.15,11.94,12.03,2022-10-14,False,False,NJ,34,,,,,,,7632,1,57919,False,,,24.0,,0.0,ENGLEWOOD CLIFFS,6732927.0,False,,False,False,CONNECTONE BCORP INC,67420.0,34249.0,23.0,0.0,0.0,1048764.0,NJ,False,0.0,4.0,Commercial Lending Specialization,"New York-Newark, NY-NJ-CT-PA",408.0,True,"New York-Newark-Jersey City, NY-NJ-PA",35620.0,True,False,"New York-Jersey City-White Plains, NY-NJ",35614.0,True
24540,Bank of New England,New Hampshire,17045,15496,True,31 Pelham Rd,1234978.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Salem,21,33015,Rockingham,1983-06-24,2022-08-31,2022-08-31,,False,1010154.0,198951.0,2,New York,2,New York,1,113601,False,Concord,False,False,DIF,,1983-06-24,False,False,True,True,True,False,False,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,2.154763235428602,2.08,2.970781538882799,2.87,13.94,13.18,2022-10-14,False,False,NH,33,,,,,,,3079,1,24540,False,,,9.0,,0.0,,1010154.0,False,,False,False,,13430.0,6453.0,9.0,0.0,0.0,,,False,0.0,4.0,Commercial Lending Specialization,"Boston-Worcester-Providence, MA-RI-NH-CT",148.0,True,"Boston-Cambridge-Newton, MA-NH",14460.0,True,False,"Rockingham County-Strafford County, NH",40484.0,True
26516,Wakefield Co-operative Bank,Massachusetts,33218,0,True,342 Main St,276059.0,SI,,,,,,,,,,,,,,,,0,STATE,False,Wakefield,42,25017,Middlesex,1887-01-01,2022-08-31,2022-08-31,,False,251301.0,19437.0,2,New York,2,New York,1,330873,False,North Boston,False,False,DIF,,1986-01-22,False,False,False,True,True,False,True,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,0.2951922675820983,0.35,0.3327354238082505,0.4,3.85,4.73,2022-10-14,False,False,MA,25,,,,,,,1880,1,26516,False,,,3.0,,0.0,,251301.0,False,,False,True,,401.0,236.0,3.0,0.0,0.0,,,False,0.0,5.0,Mortgage Lending Specialization,"Boston-Worcester-Providence, MA-RI-NH-CT",148.0,True,"Boston-Cambridge-Newton, MA-NH",14460.0,True,False,"Cambridge-Newton-Framingham, MA",15764.0,True
17960,Merrimack County Savings Bank,New Hampshire,11893,13444,True,89 N Main St,1230052.0,SI,,,,,,,,,,,,,,,,0,STATE,False,Concord,41,33013,Merrimack,1867-01-01,2022-08-31,2022-08-31,,False,1013410.0,104397.0,2,New York,2,New York,1,74403,False,Concord,False,False,DIF,,1959-01-22,False,False,False,True,True,False,True,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,0.7907031858347157,0.76,1.049869655008972,1.01,8.65,8.54,2022-10-14,False,False,NH,33,,,,,,,3301,1,17960,False,,,7.0,,0.0,CONCORD,1013410.0,False,True,False,False,NEW HAMPSHIRE MUTUAL BCORP,4671.0,2261.0,7.0,0.0,0.0,4436559.0,NH,False,1.0,4.0,Commercial Lending Specialization,"Boston-Worcester-Providence, MA-RI-NH-CT",148.0,True,"Concord, NH",18180.0,False,True,,,False
17951,Franklin Savings Bank,New Hampshire,11884,8488,True,387 Central St,724308.0,SI,,,,,,,,,,,,,,,,0,STATE,False,Franklin,41,33013,Merrimack,1869-06-30,2022-08-31,2022-08-31,,False,640946.0,53765.0,2,New York,2,New York,1,491402,False,Concord,False,False,DIF,,1959-01-02,False,False,False,True,True,False,True,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,0.9442509831218924,0.97,1.2461389176296127,1.29,11.53,12.55,2022-10-14,False,False,NH,33,,,,,,,3235,1,17951,False,,,9.0,,0.0,FRANKLIN,640946.0,False,,False,False,FRANKLIN BCORP MHC,3328.0,1738.0,9.0,0.0,0.0,4459848.0,NH,False,0.0,4.0,Commercial Lending Specialization,"Boston-Worcester-Providence, MA-RI-NH-CT",148.0,True,"Concord, NH",18180.0,False,True,,,False
58013,Two Rivers Bank & Trust,Iowa,433860,0,True,222 N Main St,960722.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Burlington,21,19057,Des Moines,2005-05-02,2022-08-31,2022-08-31,,False,841943.0,90870.0,11,Kansas City,11,Kansas City,7,3320781,False,Cedar Rapids,False,False,DIF,,2005-05-02,False,False,True,True,True,False,False,0,False,Western,2022-08-31,4,FDIC,2022-06-30,2022-06-30,True,0.6727179941596187,0.81,0.8407430578982931,1.01,6.79,8.46,2022-10-14,False,False,IA,19,,,,,,,52601,4,58013,False,,,12.0,,0.0,BURLINGTON,841943.0,False,,False,False,TWO RIVERS FINANCIAL GROUP INC,3267.0,1961.0,12.0,0.0,0.0,1947102.0,IA,False,1.0,4.0,Commercial Lending Specialization,"Burlington-Fort Madison-Keokuk, IA-IL-MO",161.0,True,"Burlington, IA-IL",15460.0,False,True,,,False
59086,Primary Bank,New Hampshire,560705,0,True,207 Route 101,670113.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Bedford,21,33011,Hillsborough,2015-07-28,2022-08-31,2022-08-31,,False,597579.0,69673.0,2,New York,2,New York,1,4845861,False,Concord,False,False,DIF,,2015-07-28,False,False,True,True,True,False,False,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,1.2606726230242342,1.37,1.7355171679648784,1.88,12.86,13.8,2022-10-14,False,False,NH,33,,,,,,,3110,1,59086,False,,,4.0,,0.0,,597579.0,False,,False,False,,4293.0,2355.0,4.0,0.0,0.0,,,False,0.0,4.0,Commercial Lending Specialization,"Boston-Worcester-Providence, MA-RI-NH-CT",148.0,True,"Manchester-Nashua, NH",31700.0,True,False,,,False
59176,The Millyard Bank,New Hampshire,607286,0,True,57 Northeastern Blvd,167702.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Nashua,21,33011,Hillsborough,2019-11-21,2022-08-31,2022-08-31,,False,142565.0,21565.0,2,New York,2,New York,1,5448915,False,Concord,False,False,DIF,,2019-11-21,False,False,True,True,True,False,False,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,0.1665673582146145,0.28,0.1665673582146145,0.28,1.23,2.08,2022-10-14,False,False,NH,33,Millyard Bank,,,,,,3062,1,59176,False,,,2.0,,0.0,,142565.0,False,,False,False,,123.0,112.0,2.0,0.0,0.0,,,False,0.0,4.0,Commercial Lending Specialization,"Boston-Worcester-Providence, MA-RI-NH-CT",148.0,True,"Manchester-Nashua, NH",31700.0,True,False,,,False
5634,Connect Bank,Arkansas,3839,0,True,116 N Lincoln Ave,110393.0,SM,,,,,,,,,,,,,,,,0,STATE,False,Star City,13,5079,Lincoln,1925-04-07,2022-08-31,2022-08-31,,False,96270.0,11877.0,13,Dallas,13,Dallas,8,126049,False,Little Rock,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,Western,2022-08-31,5,FED,2022-06-30,2022-06-30,True,1.5893396050950113,1.71,1.5893396050950113,1.71,13.29,14.91,2022-10-14,False,False,AR,5,,,,,,,71667,5,5634,False,,,5.0,,0.0,STAR CITY,96270.0,False,,False,False,STAR CITY BANCSHARES INC,883.0,472.0,5.0,0.0,0.0,1131723.0,AR,True,0.0,4.0,Commercial Lending Specialization,"Little Rock-North Little Rock, AR",340.0,True,"Pine Bluff, AR",38220.0,True,False,,,False
